,date,open,high,low,close,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,sentiment,VIX,TNX,SPY,QQQ,XLK
659,2022-08-15,177.58,180.04,176.83,179.5,16730577.0,META,659,2.147606748410965,185.38739136955726,152.89260863044277,51.54499456094587,136.2961161712541,28.49491914147679,167.68766666666667,171.9945,0.05929958038032055,0.021505379494489052,-0.02035805131765389,0.0041207445519566566,0.008081148069131183,0.0063077198048853145
659,2022-08-15,282.17,285.26,281.31,284.57,20584359.0,MSFT,659,7.39411851984687,290.83427634248835,243.41972365751164,58.610525635012095,136.1439588688943,29.918660121456163,262.1566666666667,257.27299999999997,-0.05697248286257187,0.021505379494489052,-0.02035805131765389,0.0041207445519566566,0.008081148069131183,0.0063077198048853145
659,2022-08-15,24.81,25.2,24.75,24.91,71535470.0,NFLX,659,1.2922379886724684,25.130254261288922,20.38974573871108,58.291865602063645,120.23898431665428,59.50540020074746,21.271666666666665,19.920833333333334,0.07468294145332442,0.021505379494489052,-0.02035805131765389,0.0041207445519566566,0.008081148069131183,0.0063077198048853145
659,2022-08-15,18.67,19.13,18.58,19.0,472162300.0,NVDA,659,0.48528101819863423,19.49812936950386,16.48287063049614,53.706168110043805,103.5751578738003,17.353593350474107,17.133333333333333,17.069833333333335,0.11676730627992324,0.021505379494489052,-0.02035805131765389,0.0041207445519566566,0.008081148069131183,0.0063077198048853145
659,2022-08-15,157.59,159.0,156.73,158.93,3679936.0,PEP,659,1.9789120180143698,159.6802544427271,148.38074555727295,60.3505246484475,150.54118350417798,36.608104394507,152.99099999999999,149.18800000000002,-0.15213453955948353,0.021505379494489052,-0.02035805131765389,0.0041207445519566566,0.008081148069131183,0.0063077198048853145
659,2022-08-15,100.19,101.68,99.94,100.97,11114729.0,PYPL,659,6.024841216626356,105.78572085106134,73.16527914893865,60.47886349149958,124.00464023831358,50.95347206920678,83.75399999999999,80.99683333333334,-0.23986920652290186,0.021505379494489052,-0.02035805131765389,0.0041207445519566566,0.008081148069131183,0.0063077198048853145
659,2022-08-15,137.9,140.09,136.14,139.56,5013823.0,QCOM,659,2.573465257864683,143.2647074157191,131.0552925842809,55.48999125396458,69.32672809245373,15.388879631531543,132.78799999999998,126.76816666666666,-0.11037647910416126,0.021505379494489052,-0.02035805131765389,0.0041207445519566566,0.008081148069131183,0.0063077198048853145
659,2022-08-15,80.91,81.96,80.82,81.88,6252077.0,SBUX,659,2.1755105892931965,81.95028216333286,73.19671783666713,61.43369579637497,145.83652394600378,41.429123970239445,75.71866666666668,72.36683333333332,0.15350647177547216,0.021505379494489052,-0.02035805131765389,0.0041207445519566566,0.008081148069131183,0.0063077198048853145
659,2022-08-15,140.43,141.3,140.0,141.11,3005992.0,TMUS,659,2.7808490862069846,144.78420081417772,126.93979918582232,60.88524444246275,112.91572132145434,26.749181370199672,134.12433333333334,130.63266666666667,-0.04136649053543806,0.021505379494489052,-0.02035805131765389,0.0041207445519566566,0.008081148069131183,0.0063077198048853145
659,2022-08-15,301.79,313.13,301.23,309.32,90839322.0,TSLA,659,13.342705860808394,322.331904649522,245.99809535047802,58.503900960113434,108.05961472721198,26.08532854284541,268.8926666666667,251.0366666666667,0.0988800916238688,0.021505379494489052,-0.02035805131765389,0.0041207445519566566,0.008081148069131183,0.0063077198048853145
659,2022-08-15,166.44,167.13,164.71,166.9,3317511.0,TXN,659,5.882624339923694,174.32847725897687,141.41152274102313,60.9244012533392,98.65671404931967,37.55315701962792,151.47666666666666,148.23483333333334,0.3118364941328764,0.021505379494489052,-0.02035805131765389,0.0041207445519566566,0.008081148069131183,0.0063077198048853145
659,2022-08-15,293.71,305.95,293.71,305.53,1960471.0,VRTX,659,4.368950301575865,303.91127964067465,268.5867203593254,60.24026124979775,168.47619457402746,32.794897074863066,287.71466666666663,278.27616666666665,0.037543692626059055,0.021505379494489052,-0.02035805131765389,0.0041207445519566566,0.008081148069131183,0.0063077198048853145
660,2022-08-16,169.79,170.7,168.69,170.03,60575237.0,AAPL,660,6.2836645086375995,173.38441311071367,145.56158688928636,63.44966218636969,128.20378179790214,50.90725446284402,154.3743333333333,146.20733333333334,-0.04376374005984802,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,446.12,450.09,440.1,447.56,2323947.0,ADBE,660,15.039568559223085,459.96091981566735,377.83708018433265,58.45667673512866,129.54522707568128,32.05177704001316,406.28866666666664,400.23449999999997,0.07914715229223172,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,168.04,168.42,165.69,167.78,3515380.0,ADI,660,5.35514019372377,172.0244482830593,149.70055171694074,60.863125612831276,98.88938916403997,33.56183793933834,154.596,150.11383333333333,0.02130458690226078,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,237.59,239.82,237.12,239.26,1270860.0,ADP,660,9.67273345566852,247.61757771748978,194.06642228251013,68.64488520711515,122.119399826993,60.49428210970266,213.01066666666665,204.547,0.06257622269913554,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,223.98,226.03,223.81,225.13,2464418.0,AMGN,660,1.1405894911709993,225.23531045835722,216.38068954164277,56.57809629475185,220.00756310465272,20.19557622843189,220.37866666666665,219.06483333333333,0.007795717567205429,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,143.905,146.57,142.0,144.78,62089724.0,AMZN,660,7.139308874172997,152.83908320573858,114.0099167942614,60.28477737312337,102.4096887458636,49.31485158479552,126.74033333333334,119.46433333333333,0.14502618287730476,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,52.31,52.35,51.23,51.76,17269570.0,AVGO,660,1.0754434715842223,53.36137813707511,47.26362186292489,54.006933289702424,94.25719809792537,21.606379317031195,48.88166666666667,49.09,0.08432929962873459,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,2077.58,2121.55,2076.53,2112.01,290784.0,BKNG,660,63.62083237308343,2119.7819334069577,1702.5420665930428,57.78955251917861,169.40419187882654,39.51329040213547,1845.2453333333333,1930.5326666666665,0.4195220433175564,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,33.12,33.45,32.94,33.29,20058752.0,CMCSA,660,-0.14731072556853064,36.161568915605365,29.74843108439463,49.30198302493756,19.575735020468905,9.040261448972856,32.991,33.388999999999996,0.02956420462578535,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,527.4,535.88,525.36,529.23,2707573.0,COST,660,10.695506977002367,532.8917498164101,493.5642501835898,59.449985015497624,119.88467991314461,39.126926153938335,502.72833333333335,472.92400000000004,0.24337847717106342,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,41.81,42.21,41.7,41.99,24373826.0,CSCO,660,0.6102166765964725,42.129713321890264,39.13328667810974,54.73990586833657,142.81429757913173,38.47338301862506,39.961,39.529666666666664,-0.28070874031012255,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,58.08,58.31,57.64,58.23,7940477.0,GILD,660,0.7388444237404315,57.46352011046872,50.94947988953129,61.35503757678749,274.41334186057975,44.37095101203542,54.37466666666667,54.28866666666667,0.7696832912042737,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,120.52,121.42,119.65,120.7,20858130.0,GOOGL,660,2.230153219246475,124.00768298737248,105.47731701262751,54.72107346467116,133.8960226345284,24.290349899135165,114.14033333333332,112.42783333333334,0.0776130873709917,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,175.33,178.69,175.02,178.18,1943667.0,HON,660,5.123907418870914,180.19925766187805,152.41774233812197,64.44402487865023,132.09904991491777,55.91855169057198,161.01899999999998,161.261,0.021117035299539566,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,34.4,34.8,33.96,34.43,27903525.0,INTC,660,-0.6636014850762066,38.756011207179924,31.686988792820074,43.690404309915216,-49.449604403164564,7.574755945219784,35.40933333333334,36.594500000000004,-0.895678685978055,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,471.61,479.36,469.82,476.77,1159842.0,INTU,660,20.355213381024214,490.166100534011,399.983899465989,60.63250325724984,115.96415784189287,41.1050395442806,425.564,403.9466666666667,0.010980922107895216,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,235.9,236.95,231.51,233.71,1810084.0,ISRG,660,6.300501837190438,249.5330842485056,213.06991575149436,52.72006894815952,59.16883617773575,12.734304043450626,223.15800000000002,216.50433333333334,0.18100709654390812,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,58.88,59.9,58.77,59.58,5886293.0,MDLZ,660,0.7021626212342298,59.886943168615616,55.47505683138439,59.38375804076105,140.0380731132832,37.2995195559912,57.035666666666664,56.22383333333334,0.8652976481243968,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,178.06,179.59,175.67,178.09,22152201.0,META,660,2.4900026157233413,185.90151241974587,152.74548758025412,51.01435726088423,113.3766269878384,25.74269087373107,168.061,171.799,-0.11166325623967818,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,283.13,285.12,281.61,283.83,20159545.0,MSFT,660,7.571836565721185,292.3895090960485,245.08149090395148,58.25877068269669,122.98881186404232,29.91866012145617,263.12166666666667,257.9125,0.140722417505458,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,24.72,24.93,24.4,24.57,55357280.0,NFLX,660,1.2826522009134926,25.14381592456445,20.81718407543555,57.16307711154601,105.33679792124741,51.48496057317822,21.471,20.024499999999996,-0.0945038195932284,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,18.89,19.11,18.47,18.85,465709210.0,NVDA,660,0.5023036958119391,19.558277459456182,16.610722540543815,53.20006987998243,93.79485232121812,15.340653025461176,17.263666666666666,17.09916666666667,-0.21698041167110205,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,159.37,160.19,158.36,159.85,4016631.0,PEP,660,2.1718714230578087,160.47818141371383,148.49281858628618,61.29995734387996,167.74270328166367,41.77474254821441,153.32533333333333,149.48683333333335,0.0053798481822013855,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,102.03,102.48,99.63,101.54,15513549.0,PYPL,660,6.119349857246078,106.7931640157866,74.57883598421341,60.802770280551776,116.94058449287459,52.21684085783846,84.67166666666667,81.34166666666667,-0.21551385770241419,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,138.94,139.89,136.56,137.64,5839157.0,QCOM,660,2.489474312063834,143.3189305550315,131.24506944496852,54.19812515141969,60.57831199214553,15.388879631531548,133.528,127.07633333333334,0.050536648370325565,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,81.53,82.58,81.31,82.1,5136506.0,SBUX,660,2.2684236642457023,82.59793807455677,73.22106192544322,61.698420946939564,145.06547138865602,43.96703942292681,76.03466666666667,72.64033333333333,0.015189229510724545,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,139.98,141.34,139.3,141.05,3302633.0,TMUS,660,2.7868990325227117,145.34312707908688,127.25687292091314,60.8015402652873,100.58902921906682,21.41990915308244,134.4153333333333,130.96533333333335,0.004258612170815468,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,311.67,314.67,302.88,306.56,89645397.0,TSLA,660,13.512533106509807,321.9849813558036,252.4480186441964,57.827673803102016,102.38050053923453,27.17586168636031,271.34233333333333,252.2048333333333,0.009207643723736206,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,166.36,166.54,164.2,165.07,5194976.0,TXN,660,5.66745992392282,174.7226208110681,142.79737918893187,59.33876035818998,86.25663478850542,35.03442748690142,152.53333333333333,148.48716666666667,0.47033518133684993,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
660,2022-08-16,305.0,305.91,301.97,303.0,1255170.0,VRTX,660,4.972284691166863,306.0703659262788,267.7676340737212,59.06109518765305,170.13635430290773,32.79489707486308,288.18199999999996,279.06866666666673,0.024724788963794708,-0.013032592428007916,0.01182371683218153,0.001958920181377888,-0.002341733454871875,-0.0027051826290841463
661,2022-08-17,169.78,173.1,169.58,171.53,84217231.0,AAPL,661,6.409672944141818,174.72333243183712,146.3576675681629,64.26998718708012,129.84427793615575,55.13633600598619,155.417,146.8158333333333,-0.045368810386761375,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,440.87,442.99,436.1138,437.82,2158763.0,ADBE,661,14.35829525921207,461.74905108612654,379.6819489138734,56.00155678709551,99.2047724308991,26.056070769062682,408.12166666666667,400.88,0.9147526789456606,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,163.06,163.08,156.59,159.43,6762980.0,ADI,661,4.605243680115507,171.73066922481098,150.65133077518902,54.187178521728356,37.87664575417519,2.487881850445817,155.39033333333333,150.24533333333332,0.02130458690226078,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,237.8,240.64,237.32,239.86,1457583.0,ADP,661,9.794550555635965,248.83519643279308,196.95680356720695,68.88315985139863,114.8319992355028,61.44514439453044,214.3426666666667,205.36066666666665,0.027360732046266396,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,225.12,226.43,223.83,224.57,2195111.0,AMGN,661,1.2876357836551904,225.74243653331288,216.3975634666871,55.947114311725734,190.74337178221597,21.672684307171227,220.59433333333334,219.13916666666668,0.018273983150720596,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,142.69,143.38,140.78,142.1,51123669.0,AMZN,661,6.863921385115134,153.4943872995264,115.28761270047357,58.48199495418081,82.33910188096233,44.30358482471662,127.666,120.03950000000002,0.05040177869561471,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,51.08,51.11,49.83,50.53,22006580.0,AVGO,661,0.9468474810069623,53.28981825655471,47.586181743445295,51.18591488007711,50.01551819960012,2.8256417045666335,49.056666666666665,49.089666666666666,0.08432929962873459,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,2074.0,2103.89,2063.22,2090.72,283379.0,BKNG,661,67.15605706165138,2142.1646066300295,1709.10539336997,56.71263159448783,144.11777627669676,35.50032031927568,1857.6409999999998,1930.7576666666666,-0.004172848537564278,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,32.98,33.06,32.23,32.38,20646029.0,CMCSA,661,-0.15822954811329737,35.98139685250602,29.717603147493975,46.31874942157361,-24.428800425491094,1.105654503758883,32.97533333333333,33.355000000000004,-0.14032564451918006,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,526.34,535.39,525.4,532.39,2048195.0,COST,661,11.168463688691759,535.3253369593938,494.28866304060625,60.10568181901422,118.48056636894519,39.12692615393834,504.78566666666666,475.16633333333334,0.03487901985645294,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,41.62,42.29,41.5,41.89,31281452.0,CSCO,661,0.6286284622082761,42.26435581917399,39.225644180826,54.32725585748261,128.7805625814366,32.76190325407356,40.07966666666667,39.590999999999994,0.9304056987166405,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,57.92,58.73,57.79,57.96,7315518.0,GILD,661,0.8871295972069362,58.064008892303654,50.74099110769634,60.41425550789721,243.13976678846402,47.053872511942885,54.471000000000004,54.332166666666666,0.910164013504982,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,119.13,120.29,118.4,118.56,25183861.0,GOOGL,661,2.137449472574019,124.3986755754185,105.6463244245815,52.80273491842654,95.67544113393089,17.69125891120212,114.30466666666668,112.60366666666665,-0.043655413947999475,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,176.55,178.44,176.06,177.4,1955411.0,HON,661,5.251326480500779,181.11559160538627,153.72340839461378,63.47804293712026,121.9304274900901,55.918551690571974,161.90633333333332,161.46466666666666,0.0034904805943369865,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,34.07,34.32,33.56,34.04,32230169.0,INTC,661,-0.6427824998458433,38.29020742956151,31.736792570438485,42.76050076576164,-68.68912337662312,12.431701672879884,35.383,36.50816666666667,0.22128001600503922,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,467.14,472.54,463.79,467.13,1586555.0,INTU,661,19.467129335041022,490.93752927754656,404.8624707224534,58.43071658128363,92.40767015241704,33.016948361088666,427.97533333333337,405.7556666666667,0.411066626597728,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,230.71,232.47,228.35,229.71,1519925.0,ISRG,661,5.43932042012662,249.17640651730156,214.47559348269837,51.11137290603094,35.656466312109835,5.7723256094235245,223.97,216.68166666666667,0.18100709654390812,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,59.42,59.47,58.92,59.17,4783178.0,MDLZ,661,0.7267364995341339,59.91331207969991,55.81468792030009,57.708767306486486,116.5101469385732,37.29951955599121,57.129,56.294,0.8652976481243968,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,175.4,176.77,172.83,173.5,21221404.0,META,661,2.3637315417860236,184.58787195439533,153.24112804560468,49.305052387994806,69.27234411197857,19.068197276454846,168.22899999999998,171.48983333333334,0.010034223645925522,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,281.55,285.06,281.29,283.08,20918383.0,MSFT,661,7.564956555329559,293.6326609749362,246.71533902506377,57.89447458292774,110.73113318582007,28.94330907119006,263.9533333333333,258.54883333333333,0.1605091323144734,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,24.12,24.42,23.76,24.12,60492640.0,NFLX,661,1.2246274133426382,25.228235289283457,20.980764710716546,55.686648171734305,84.47960772221694,37.92832644469307,21.661333333333335,20.116,0.07582103026409943,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,18.49,18.66,18.12,18.31,461875480.0,NVDA,661,0.46683936977322205,19.580778357798806,16.641221642201195,51.39635162457653,64.57168328065491,8.982508948481541,17.370333333333335,17.126666666666665,-0.1304207155480981,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,159.65,160.51,159.32,159.76,3240939.0,PEP,661,2.291120285435909,160.89900942532165,149.13199057467835,61.1517691165534,160.4596544203989,43.10763470022755,153.60666666666665,149.76933333333332,0.12335970997810364,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,99.52,100.46,98.49,98.89,12359959.0,PYPL,661,5.9122628963954895,107.2885035437184,75.9914964562816,58.49698744643678,95.72224917026377,46.469746021463145,85.53966666666666,81.65466666666666,0.3163389644275109,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,135.99,137.27,134.27,136.26,5865857.0,QCOM,661,2.2852138922818312,143.12066953754683,131.15133046245316,53.27590460527444,30.36046841955704,6.438420359742603,134.1843333333333,127.34583333333333,0.058692390099167824,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,81.18,81.73,80.68,81.13,4364021.0,SBUX,661,2.2379889091316016,82.97611366186872,73.35188633813128,59.82538967748581,117.18018318332624,37.495658397357914,76.33866666666667,72.87550000000002,0.015189229510724545,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,139.91,141.32,139.72,140.01,2950246.0,TMUS,661,2.676916522855322,145.66349394743028,127.71550605256972,59.338760665873636,90.36568703992859,21.419909153082443,134.68933333333334,131.27816666666666,0.02688963571563363,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,303.4,309.66,300.03,304.0,69900225.0,TSLA,661,13.287383135403957,320.0825163644627,260.00048363553725,57.193355129067314,87.33560914850106,23.569192881975727,273.7513333333333,253.58316666666667,0.04566961825874291,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,162.59,162.9,157.44,159.08,7748027.0,TXN,661,4.956462618806228,174.44013556865423,144.19886443134578,54.53289996010412,46.305634563592214,7.217108104960817,153.33933333333334,148.607,0.47033518133684993,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
661,2022-08-17,300.04,302.82,298.79,299.23,1059041.0,VRTX,661,5.087577621004073,307.5121341493991,267.6988658506009,57.33118665282119,124.71971389613654,25.132335980569387,288.451,279.74600000000004,0.1488400399684906,0.010665265554941072,0.024433430811415136,-0.007098243774099955,-0.011406270755542458,-0.007145016365363799
662,2022-08-18,170.74,171.87,170.12,171.13,66756106.0,AAPL,662,6.403443964048051,175.87267016883138,147.07632983116858,63.87451661878879,117.77570983568609,55.136336005986195,156.33433333333332,147.32733333333334,-0.1286969876078808,-0.017085435130927973,-0.0044935269724111215,0.0029065606020670653,0.0024050275164588797,0.005197477581805332
662,2022-08-18,438.61,441.39,437.0101,439.03,1573187.0,ADBE,662,13.757431046847728,463.6398123878019,380.8031876121981,56.23776108517773,91.83465392954733,26.056070769062682,409.72633333333334,401.4178333333333,0.20521613862365484,-0.017085435130927973,-0.0044935269724111215,0.0029065606020670653,0.0024050275164588797,0.005197477581805332
662,2022-08-18,157.18,161.63,155.5,159.43,5253835.0,ADI,662,3.9652365121305024,171.5671005861561,151.27789941384387,54.187178521728356,27.5070042719495,5.745284135767225,156.064,150.39083333333335,0.013390317931771279,-0.017085435130927973,-0.0044935269724111215,0.0029065606020670653,0.0024050275164588797,0.005197477581805332
662,2022-08-18,239.56,240.68,238.81,240.09,1232978.0,ADP,662,9.796720072070457,249.65908080775506,200.07591919224495,68.97664830871756,109.20480967773122,61.493472731613885,215.70499999999998,206.11216666666667,0.08530871756374836,-0.017085435130927973,-0.0044935269724111215,0.0029065606020670653,0.0024050275164588797,0.005197477581805332
662,2022-08-18,224.88,224.98,222.21,223.78,2125267.0,AMGN,662,1.3251491377820912,225.99774824558403,216.662251754416,55.05113653324023,122.78798687270793,12.64616265336044,220.71933333333334,219.17749999999998,-0.4176230416633189,-0.017085435130927973,-0.0044935269724111215,0.0029065606020670653,0.0024050275164588797,0.005197477581805332
662,2022-08-18,141.32,142.77,140.38,142.3,40042167.0,AMZN,662,6.58589504599442,154.10966249772505,116.43933750227491,58.577623845169846,75.36446213331858,42.625913771271684,128.53166666666667,120.6185,-0.01366952775667111,-0.017085435130927973,-0.0044935269724111215,0.0029065606020670653,0.0024050275164588797,0.005197477581805332
662,2022-08-18,50.99,52.59,50.82,52.4,26609360.0,AVGO,662,0.984479141027542,53.46750133526131,47.79149866473869,54.891639932225054,91.37276180141062,17.264859622148148,49.24400000000001,49.146499999999996,0.29940757248550653,-0.017085435130927973,-0.0044935269724111215,0.0029065606020670653,0.0024050275164588797,0.005197477581805332
662,2022-08-18,2080.14,2115.34,2070.16,2105.52,234254.0,BKNG,662,70.34113558333092,2162.808653362608,1719.416346637392,57.285063145878674,138.30199823870086,37.162434364609474,1869.3826666666669,1931.3806666666667,0.0084321154281497,-0.017085435130927973,-0.0044935269724111215,0.0029065606020670653,0.0024050275164588797,0.005197477581805332
662,2022-08-18,32.4,32.51,31.68,31.85,31326447.0,CMCSA,662,-0.2072601977069155,35.71110120749799,29.686898792502003,44.68950532516981,-57.54614549402867,8.180354444977347,32.939,33.300333333333334,0.4041940988972783,-0.017085435130927973,-0.0044935269724111215,0.0029065606020670653,0.0024050275164588797,0.005197477581805332
662,2022-08-18,535.01,540.46,532.49,536.83,1773195.0,COST,662,11.76592591364846,538.6291958404297,494.0838041595705,61.02180302838474,137.09486531185277,42.847170597966105,506.91766666666666,477.2748333333333,-0.3674973218391339,-0.017085435130927973,-0.0044935269724111215,0.0029065606020670653,0.0024050275164588797,0.005197477581805332
662,2022-08-18,44.71,44.89,44.09,44.33,43602351.0,CSCO,662,0.8305336678903643,43.1306947711432,38.789305228856804,61.628539600146915,266.11354813392575,57.25969739494179,40.263999999999996,39.687000000000005,-0.11385063773819379,-0.017085435130927973,-0.0044935269724111215,0.0029065606020670653,0.0024050275164588797,0.005197477581805332
662,2022-08-18,57.91,57.94,56.81,57.22,5960344.0,GILD,662,0.9341663616355973,58.43094282577619,50.740057174223814,57.897228963898684,169.79898345759196,31.263551408837497,54.543,54.366,0.03256233409047127,-0.017085435130927973,-0.0044935269724111215,0.0029065606020670653,0.0024050275164588797,0.005197477581805332
662,2022-08-18,118.45,119.82,117.74,119.18,19884574.0,GOOGL,662,2.089918622929517,124.83230331639588,105.79069668360411,53.29347258901452,88.95685769478413,14.267011061270479,114.35066666666667,112.74716666666667,0.1042259014211595,-0.017085435130927973,-0.0044935269724111215,0.0029065606020670653,0.0024050275164588797,0.005197477581805332
662,2022-08-18,177.16,178.46,177.05,178.22,1768410.0,HON,662,5.356725158638142,182.0286898052372,154.96031019476277,64.06385769977018,118.00152503253926,55.9620231868209,162.804,161.68449999999999,0.44142874237149954,-0.017085435130927973,-0.0044935269724111215,0.0029065606020670653,0.0024050275164588797,0.005197477581805332
662,2022-08-18,33.95,34.56,33.84,34.44,27535696.0,INTC,662,-0.587237340479092,37.73252244387073,31.914477556129278,44.02456162485077,-50.34151277510747,8.765807044239047,35.333666666666666,36.423,-0.032909976318478584,-0.017085435130927973,-0.0044935269724111215,0.0029065606020670653,0.0024050275164588797,0.005197477581805332
