,date,open,high,low,close,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,sentiment
425,2021-09-09,176.3,177.5,174.02,174.21,56760740.0,AMZN,425,1.374087977555206,179.03817165105463,156.43982834894533,54.09393998597471,120.22351608839574,21.40804540646726,167.91866666666664,173.1643333333333,0.23989200110857686
425,2021-09-09,44.94,45.47,44.94,45.0,14187030.0,AVGO,425,0.38754198037579357,46.04803611120566,42.830963888794344,55.78076068779057,96.02375845569857,12.216839851004323,44.37533333333333,43.73866666666666,0.6662673400714993
425,2021-09-09,36.34,36.96,36.26,36.59,38155849.0,BAC,425,0.28791399844900667,37.83113484236938,35.74386515763062,52.51260351056901,26.5037143541818,6.816367898062446,36.23533333333333,35.70616666666667,0.1493160823980967
425,2021-09-09,190.19,191.71,188.71,189.2,2934055.0,CAT,425,-1.1033253764851452,202.5308039572055,186.38119604279447,44.63768817596631,-89.67014053971813,21.532097879607292,194.0366666666667,194.71483333333336,-0.3175018774345517
425,2021-09-09,444.39,446.7,442.39,443.05,1606770.0,COST,425,8.107465255565103,443.9401183869015,421.18888161309866,70.66285507442268,147.7309538534028,48.19726211542461,426.71866666666665,404.9766666666667,0.9305021315813065
425,2021-09-09,50.99,51.42,50.82,51.12,17026894.0,CSCO,425,0.8122204904665082,53.14337579505424,48.36362420494575,62.074065773130734,56.563067739423616,19.159832505266674,50.008,48.300666666666665,0.06931055709719658
425,2021-09-09,79.88,81.32,79.43,79.97,10847459.0,CVX,425,-0.684765293367505,84.28166538031911,78.19433461968089,44.82650149587893,-91.33636560537104,19.17343510789906,82.01966666666667,83.38033333333333,0.014331673582394918
425,2021-09-09,62.11,63.66,61.96,62.67,9898927.0,GE,425,0.04017827645599681,65.27521273143508,60.33078726856492,49.180523112586485,-9.018617429737247,9.946898056864862,62.9,62.9375,0.0485835000872612
425,2021-09-09,143.7,144.48,143.25,143.73,16087740.0,GOOG,425,2.598624496399623,147.4626927280525,134.12730727194747,67.02240825371372,93.29669627452198,25.749254302638064,139.0836666666667,133.9665,-0.015947331860661506
425,2021-09-09,142.66,143.12,142.0,142.36,16591540.0,GOOGL,425,2.830079009301045,146.5461391009297,133.1648608990703,66.71114383045523,85.84890507040731,24.438628497047528,138.13400000000001,131.38333333333333,0.03223830359056592
425,2021-09-09,297.15,298.3,295.74,296.55,3420302.0,HD,425,1.265672324999116,299.5796859841885,283.22631401581145,55.927043810964754,103.8181259600623,15.963451843943327,292.24733333333336,287.83700000000005,-0.7907807235606015
425,2021-09-09,150.52,150.77,147.45,147.77,8077117.0,JNJ,425,-0.12499637024365029,157.94111106057946,149.16188893942055,45.26292715440842,-179.60546108333472,37.376701812564434,152.84233333333333,149.57999999999998,0.49585121534764764
425,2021-09-09,140.93,143.21,140.76,141.75,8718293.0,JPM,425,0.941039157666836,145.75842580822456,137.34857419177547,53.18140573594076,41.52554332486585,18.840168493903825,140.33066666666667,138.08733333333333,0.09083159174770117
425,2021-09-09,48.77,48.98,48.44,48.49,14682285.0,KO,425,-0.03874157974140502,49.97081738174561,48.050182618254375,49.93280359858033,-97.30440499671343,12.485561872350141,49.089666666666666,48.46783333333334,0.21575142412135997
425,2021-09-09,242.87,243.57,229.81,230.12,5435582.0,LLY,425,-0.30180485958780423,265.6231309774322,237.04786902256782,46.437866548693194,-174.44933590883866,24.680515733125347,249.824,236.0275,0.3481876936275512
425,2021-09-09,341.69,344.55,340.92,342.38,3928079.0,MA,425,-6.160779947346384,359.95598659141984,331.0860134085802,44.56881295418492,-72.62842579818867,23.022962960211473,351.642,359.33683333333335,0.5014477544464171
425,2021-09-09,374.73,376.9,373.66,375.09,9616037.0,META,425,5.953586341758069,384.52160466979734,348.4243953302027,59.15189296769655,113.36797968818288,31.176243701775235,362.92400000000004,354.3728333333333,-0.007028933614492416
425,2021-09-09,289.85,291.13,286.17,286.41,22519428.0,MSFT,425,3.5195665174322244,296.8755950842701,278.86640491572985,60.638694970383234,43.6418075387316,27.274981019673984,283.9336666666667,274.26366666666667,0.11631683922476238
425,2021-09-09,69.85,71.45,69.64,71.06,15468958.0,MU,425,-0.7080861819224964,73.31876064538716,67.65623935461284,44.91508573876734,-43.42464723426677,9.277709633635697,72.66233333333334,74.59566666666666,0.35199148766696453
425,2021-09-09,60.65,60.94,59.65,59.75,31658370.0,NFLX,425,2.0272150956530552,61.88535251437326,49.57564748562675,68.07023162749843,144.34737326116706,74.33638846583607,54.38333333333333,53.391666666666666,0.2197319297119975
425,2021-09-09,22.27,22.49,22.08,22.13,204585610.0,NVDA,425,0.7157763494793983,23.985931765597254,18.89306823440275,61.06441203288472,74.79467697307726,22.11063885888362,20.942333333333334,20.168333333333337,0.11498187218482296
425,2021-09-09,84.34,85.5,84.16,84.29,11703128.0,ORCL,425,0.39735617787708577,85.54034626629405,82.86165373370596,57.69226338080385,67.43278971754624,10.113488648851416,84.06933333333333,81.21566666666666,0.03347010463476181
425,2021-09-09,129.03,129.31,128.21,128.52,7002777.0,PG,425,0.7035334160679696,129.84934819366103,126.63765180633892,57.88121430902983,74.93837304848266,25.150674943135666,127.77000000000001,124.5155,0.05546815134584904
425,2021-09-09,251.14,254.03,250.54,251.62,43416717.0,TSLA,425,5.943522624466908,256.1229062355378,220.5900937644622,60.175644579402864,175.99221789883222,32.30206261220102,237.12833333333336,227.58666666666667,-0.17926777722314
425,2021-09-09,221.63,222.29,219.49,219.87,6289960.0,V,425,-2.7964527422419962,229.07782217421325,217.0251778257867,44.8629543807465,-91.75887755840066,23.808773809374646,225.99766666666665,228.72083333333333,0.5200735356658697
425,2021-09-09,46.38,46.42,45.87,46.05,23903946.0,WMT,425,0.2140201524690255,47.69871539339145,45.880284606608555,53.299850281747915,-19.727898216082878,1.3543469763804006,46.324666666666666,45.04933333333334,0.2672371688698019
425,2021-09-09,45.58,46.75,45.31,45.98,20183603.0,XOM,425,-0.5849954977875242,48.60945937293375,44.70654062706625,44.38754081189709,-92.43556040010304,23.00705223949863,47.23566666666667,49.02,-0.3504224717617035
426,2021-09-10,151.47,151.94,145.31,145.57,145633564.0,AAPL,426,1.946124310580359,153.15699759365202,141.54300240634802,54.170604824014596,43.13857716759112,0.6447828333980294,145.92833333333334,141.89800000000002,0.07250806001857632
426,2021-09-10,90.76,91.47,89.82,90.09,8278207.0,ABBV,426,-1.8150688611563055,106.07466591592441,89.72633408407557,37.95911516400342,-189.0096200429098,60.10233187560341,97.663,97.44833333333332,-0.28610950087507564
426,2021-09-10,106.99,106.9913,104.98,105.2,33439648.0,AMD,426,1.358091771291754,112.82230233985302,103.03669766014696,54.688060502567204,-88.16406728161373,4.960761101978788,108.51466666666666,99.06133333333334,-0.14139410564675928
426,2021-09-10,175.09,175.42,173.15,173.46,50650920.0,AMZN,426,1.397820574330325,179.66219101825732,156.64380898174267,53.25322499137675,110.69022914300774,16.822672402076947,167.70066666666665,173.20933333333332,0.23185224331915377
426,2021-09-10,45.32,46.14,45.28,45.42,18101140.0,AVGO,426,0.40278657835765586,46.162809102483465,42.84219089751653,57.51777056704575,139.73731250485707,21.729006433670087,44.418,43.79333333333333,0.04648790322244167
426,2021-09-10,36.85,36.96,35.97,36.0,42890968.0,BAC,426,0.20891718059080233,37.760264941188865,35.66673505881113,49.96339145350699,0.9137715922468006,0.8930847884728064,36.28866666666667,35.68933333333334,0.4195512984879315
426,2021-09-10,190.74,191.46,188.64,188.82,2860507.0,CAT,426,-1.3356834518627068,201.16963239402955,186.33936760597047,44.38538952843798,-87.67735397088674,21.731630207892096,193.80499999999998,194.5465,0.168855182826519
426,2021-09-10,444.22,445.39,440.45,442.31,1492813.0,COST,426,8.017428376914097,444.83400057436364,422.17699942563644,70.02234421969084,134.70410561347683,40.01030035048218,427.9826666666667,406.34666666666664,-0.012789065018296242
426,2021-09-10,51.25,51.43,50.44,50.5,15876996.0,CSCO,426,0.6965338326791368,53.0986687379843,48.5383312620157,58.25086949894342,37.04813427659861,9.669961260772837,50.09,48.37016666666667,0.787644341122359
426,2021-09-10,81.3,81.39,79.88,80.03,12597293.0,CVX,426,-0.7021863131866297,83.7366233303338,78.3093766696662,44.94873054884931,-76.6023799753795,18.424867141124388,81.87799999999999,83.21233333333333,0.009895123075693846
426,2021-09-10,62.67,63.07,61.75,61.89,9949490.0,GE,426,-0.050770911454200984,65.01239611677954,60.319603883220445,47.721903555562804,-45.800173700349376,11.792705431018922,62.812666666666665,62.88333333333333,0.09508911706507206
426,2021-09-10,144.25,144.82,140.58,140.76,35455080.0,GOOG,426,2.2525447631708175,147.42744939054992,134.51255060945007,60.43690961145904,55.195358064214,2.4280131815248573,139.26166666666668,134.23466666666667,0.18026924847314754
426,2021-09-10,143.02,143.53,139.58,139.72,38836620.0,GOOGL,426,2.4677697839541963,146.48789581013068,133.58910418986932,61.183653255582925,52.00121480176063,4.989766989759787,138.30266666666665,131.71566666666666,0.1953429247845303
426,2021-09-10,298.54,299.64,296.26,296.71,3597446.0,HD,426,1.4756947229407729,299.51648938303333,283.2565106169666,56.02852217712659,108.89641228193827,19.513431198135628,292.4316666666667,288.2945,0.08232229482382536
426,2021-09-10,148.2,148.67,146.72,146.81,8465751.0,JNJ,426,-0.5331898959310024,158.56267551309998,147.90832448690003,43.71573397685753,-218.74160638438352,40.8742398515224,152.71966666666668,149.6315,-0.28348940952370566
426,2021-09-10,142.97,143.11,140.0,140.12,9113407.0,JPM,426,0.7373072523511723,145.43234201344384,137.27965798655615,50.88955505578764,16.146367145273917,12.979987928766468,140.46,138.11683333333335,0.2697633558418602
426,2021-09-10,48.62,48.72,48.19,48.27,11763971.0,KO,426,-0.08217405899981856,49.95836958842885,47.955630411571164,48.665513039021725,-134.5817055099011,18.918084197558034,49.048,48.48133333333333,-0.04127415160958966
426,2021-09-10,232.23,233.85,228.75,229.64,5265043.0,LLY,426,-1.575082341957966,267.428785707283,232.94321429271704,46.16848995433587,-210.02130898021272,26.583637993359588,249.66266666666667,236.33816666666664,0.10002334349389587
426,2021-09-10,345.8,345.87,338.1,338.46,3713477.0,MA,426,-5.967986333467593,359.1625055081162,330.45849449188376,43.038365610460936,-81.94273547994642,27.243225488906347,350.2966666666667,359.077,0.07321323361247778
426,2021-09-10,378.42,380.83,375.34,375.77,12399132.0,META,426,5.820321194621954,385.4911402636954,349.0468597363045,59.392761461236844,118.9285411545297,37.03795533928719,363.59766666666667,355.16016666666667,-0.007028933614492416
426,2021-09-10,287.54,288.99,284.61,284.93,21993383.0,MSFT,426,2.963450060832031,296.23359833756973,280.1304016624302,59.000221141798036,22.34860222501782,18.70555459700395,284.24733333333336,274.88716666666664,-0.10815524182875048
426,2021-09-10,71.93,73.74,71.63,71.67,19150009.0,MU,426,-0.6329065048786475,73.3613319076006,67.9306680923994,45.970992629641216,-4.966595887928071,5.448001137110033,72.546,74.482,0.35199148766696453
426,2021-09-10,59.82,60.95,59.37,59.87,41669210.0,NFLX,426,2.031347771692758,62.17897988482264,50.16202011517734,68.30970805939128,131.03683710807888,68.60177223287577,54.66466666666667,53.56883333333334,0.10169113418087364
426,2021-09-10,22.3,22.58,22.22,22.43,261240200.0,NVDA,426,0.6906083090018953,24.037030067391818,19.098969932608185,62.27362662192173,78.64393722897992,23.821891238223884,21.036,20.246000000000002,-0.13086907751858234
426,2021-09-10,84.39,85.24,84.26,84.42,11274509.0,ORCL,426,0.3895507069806854,85.52901649164586,82.86098350835412,57.99479040477602,62.625864327056846,10.11348864885143,84.13366666666666,81.41766666666666,0.43195594288408756
426,2021-09-10,128.58,128.93,127.92,128.64,6493725.0,PG,426,0.6860825494027978,129.88040292590327,126.71159707409672,58.13677255079309,54.94121874839596,20.25593946825453,127.90833333333333,124.69666666666666,0.05546815134584904
426,2021-09-10,253.2,254.2,244.84,245.42,46440615.0,TSLA,426,5.597964403172,256.60980430993243,220.57019569006755,56.76108269121552,121.3223166357436,17.125026857416074,237.783,228.31666666666666,-0.026531073831669662
426,2021-09-10,222.15,222.33,217.29,217.38,7757537.0,V,426,-2.9140476754579367,229.23308248908782,216.2059175109122,42.973987221206215,-115.78188473109925,30.443654387169524,225.26766666666666,228.65050000000002,-0.09196782857179642
426,2021-09-10,46.29,46.31,45.74,45.88,18428664.0,WMT,426,0.14940231867334575,47.73376725201129,45.74523274798872,52.206780486185714,-39.93729134710785,2.4431326604659858,46.36833333333333,45.09766666666667,0.2908950645942241
426,2021-09-10,46.91,46.95,45.86,45.89,16274830.0,XOM,426,-0.5870169170660731,48.22523544085551,44.80476455914449,44.16566859901196,-72.19569406048481,19.762936010290293,47.12066666666667,48.89033333333334,-0.043893552074829735
427,2021-09-13,147.2,147.97,145.36,146.14,108978559.0,AAPL,427,1.6036026499937748,153.15596549455077,141.58803450544926,54.78005158967351,10.606863475925584,0.6447828333980363,146.05566666666667,142.19050000000001,0.09002525742436128
427,2021-09-13,90.69,91.85,90.19,90.76,8611933.0,ABBV,427,-2.009414274363465,106.28968402253369,88.7513159774663,39.399061871187584,-158.04944833695717,56.41387104479476,97.41466666666666,97.36149999999999,-0.03399774432182312
427,2021-09-13,105.26,105.28,102.63,104.8,38620657.0,AMD,427,1.0234089076467399,112.56212665648137,102.72187334351865,54.2528333466706,-130.4001254679527,5.496467915591212,108.46833333333333,99.39866666666667,0.40329118507603806
427,2021-09-13,174.14,174.9,171.9,172.86,55301420.0,AMZN,427,1.3526216621247897,180.1331569658428,156.98884303415716,52.57697231698144,88.52611836775425,10.41765689082186,167.91666666666666,173.18266666666668,0.25407410095933647
427,2021-09-13,45.78,45.82,44.98,45.5,16580950.0,AVGO,427,0.4165219576499126,46.27722474298124,42.84477525701876,57.84406800954581,108.28827494259608,15.726781598225015,44.45933333333333,43.841166666666666,0.04648790322244167
427,2021-09-13,36.29,36.61,36.06,36.6,44265113.0,BAC,427,0.19250751211966133,37.73018720568338,35.654812794316626,52.394594214429496,4.4138067843684,0.8930847884728046,36.37166666666666,35.709500000000006,0.013924114406108856
427,2021-09-13,190.8,191.44,187.83,189.92,3398178.0,CAT,427,-1.4147596254278483,199.87050828677712,186.49949171322288,45.311036251874356,-85.53298617098267,24.118388546505336,193.78833333333336,194.51416666666668,0.020083289593458176
427,2021-09-13,444.12,445.24,435.7,437.08,1886772.0,COST,427,7.438311980513333,444.89693872695204,423.2400612730479,65.67026015032366,100.25361531215378,22.323543306853644,428.9316666666667,407.54516666666666,0.37028950117528436
427,2021-09-13,50.74,51.06,50.36,50.69,15570389.0,CSCO,427,0.6131151254932519,53.05204698762383,48.72695301237618,59.05042925012448,29.5899748683176,7.739000429893554,50.169333333333334,48.44783333333333,0.787644341122359
427,2021-09-13,80.98,82.23,80.85,81.61,12479382.0,CVX,427,-0.5817932510712893,83.32301731065321,78.50698268934677,48.08195391589986,-17.752054027493504,9.594373520253562,81.80999999999999,83.10633333333334,0.2033047191798687
427,2021-09-13,62.28,63.62,61.9,63.38,12786595.0,GE,427,-0.0025884129627087304,64.97666500133182,60.32733499866817,50.61623339707488,13.32257486103623,5.725687106259103,62.830000000000005,62.889500000000005,0.09508911706507206
427,2021-09-13,142.03,143.01,141.12,142.29,22717380.0,GOOG,427,2.0777809292944482,147.4594373886868,134.9825626113132,62.40548202477454,52.79360840633486,2.4280131815248573,139.53433333333334,134.51716666666667,0.03493950908471431
427,2021-09-13,140.78,141.77,140.09,141.16,23986340.0,GOOGL,427,2.27065834205618,146.5228809384235,134.0111190615765,62.91738460610316,49.24304934293351,4.989766989759793,138.554,132.05599999999998,0.04961628597229719
427,2021-09-13,299.39,301.35,297.42,299.83,4538939.0,HD,427,1.8723140407248025,300.51130885262575,282.78069114737417,57.980221500286945,136.81144067796663,23.898781023249562,292.69733333333335,288.799,0.07653980577985446
427,2021-09-13,147.64,147.82,145.19,145.78,7091366.0,JNJ,427,-0.9290886423136158,159.08468346721511,146.55931653278483,42.11780708782902,-241.24686631885507,47.449805312411655,152.56199999999998,149.65433333333334,0.07807772637655337
427,2021-09-13,141.16,142.52,140.75,142.35,11782346.0,JPM,427,0.7471776142565432,145.4208625856904,137.28013741430956,53.71267361825729,34.94310964929897,12.979987928766453,140.7,138.25,0.2353121635193626
427,2021-09-13,48.39,48.95,48.39,48.67,23384065.0,KO,427,-0.08335706629345196,49.854812073883,47.958187926117006,51.00439312978654,-72.63570229434839,10.901479710921834,49.019999999999996,48.49750000000001,0.31479770387522876
427,2021-09-13,230.16,231.23,225.47,228.17,3145735.0,LLY,427,-2.671979715986339,268.69094299324604,229.164057006754,45.33533876553745,-227.68641960461122,32.24634094243987,249.51066666666668,236.60133333333334,0.08423621114343405
427,2021-09-13,341.0,342.94,337.46,338.88,3567980.0,MA,427,-5.715421692013024,358.06756653451856,330.09943346548147,43.25434208142162,-84.84790863458274,28.1982355689954,349.0586666666667,358.76800000000003,0.5504339430481195
427,2021-09-13,378.74,378.81,371.46,373.61,14308185.0,META,427,5.4772750400894665,386.0599682768227,349.8010317231774,58.263810594278354,88.02013903425215,25.736119332683394,364.2663333333333,355.82166666666666,-0.007028933614492416
427,2021-09-13,286.7,287.66,283.36,286.16,26731646.0,MSFT,427,2.5920944317483077,295.9208456985698,280.8961543014302,59.93103835041344,13.92909382895342,12.232962331066734,284.6526666666667,275.4746666666667,0.25279533896933903
427,2021-09-13,72.71,73.35,71.69,72.5,17090547.0,MU,427,-0.5005816125522244,73.55423368308432,68.07176631691569,47.390471302131054,1.1563041594455783,5.44800113711003,72.441,74.37983333333334,-0.09143053833395243
427,2021-09-13,59.86,59.86,58.28,58.93,32772320.0,NFLX,427,1.9364506059495952,62.257709326313574,50.81729067368643,64.39593764273422,98.45689937725322,48.30182237773818,54.903666666666666,53.7205,0.3183411430153582
427,2021-09-13,22.64,22.92,21.81,22.11,318492320.0,NVDA,427,0.6374925130836075,24.05141112048902,19.281588879510977,60.21024749148226,66.61653664191513,11.854626004047333,21.124666666666663,20.304166666666667,0.4531913816130587
427,2021-09-13,84.83,85.2,83.05,83.68,20754812.0,ORCL,427,0.31996464622730514,85.40949047853881,82.84050952146119,55.65146495916269,-32.549670989587895,4.649947019951104,84.18866666666668,81.59983333333334,-0.002676907926797867
427,2021-09-13,129.28,131.41,129.28,130.02,10684767.0,PG,427,0.7746770835038319,130.147467641231,126.626532358769,60.9551484895431,192.20652981874426,41.25800826870443,128.011,124.88300000000001,0.05546815134584904
427,2021-09-13,246.74,248.26,236.28,247.67,70578183.0,TSLA,427,5.442920618360631,257.4932810860322,220.5477189139678,57.662962752815,68.02516360833229,1.089763868837398,238.40299999999996,229.01899999999998,0.06390833626501262
427,2021-09-13,217.97,219.59,215.93,217.1,7393262.0,V,427,-2.995308119710245,229.22181746270715,215.44118253729275,42.764526715060065,-139.16417173106652,34.228480621861756,224.5773333333333,228.5345,0.19387405955543122
427,2021-09-13,46.08,46.28,45.49,45.62,20946927.0,WMT,427,0.0763324794468403,47.77069056693073,45.56730943306926,50.56608157820256,-66.69078630004755,9.419780400283102,46.4,45.13883333333333,0.4214065670967102
427,2021-09-13,46.45,47.54,46.43,47.07,24138810.0,XOM,427,-0.4877799445114732,47.983174186812406,44.927825813187596,47.710679562689215,-10.112813664160326,10.56735789061254,47.08266666666667,48.809666666666665,0.08710212260484695
428,2021-09-14,146.92,147.63,143.56,144.74,116555193.0,AAPL,428,1.205289637853383,153.12429701432347,141.32570298567651,52.98961537018534,-24.670695800403177,8.471928721370453,146.14733333333334,142.4813333333333,-0.02330763720636887
428,2021-09-14,91.19,91.26,89.73,89.92,6641830.0,ABBV,428,-2.2057884382794555,106.32876075836681,87.70523924163318,38.247726618334944,-154.641224408666,57.67562874742661,97.16233333333334,97.2855,0.04994889535009861
428,2021-09-14,105.52,106.82,104.42,105.73,41384475.0,AMD,428,0.8237182434502586,112.54844781078768,102.56055218921233,55.112043717689396,-84.87074684185816,1.3860086245890506,108.37166666666667,99.75,-0.26510031521320343
428,2021-09-14,173.78,174.34,171.89,172.5,41914620.0,AMZN,428,1.273076968378291,180.50725697275803,157.36974302724198,52.16580038134601,76.95182768599838,10.365910307283132,168.11433333333335,173.15183333333334,0.14227764593327746
428,2021-09-14,45.78,46.09,45.44,45.76,15907050.0,AVGO,428,0.4432773464669282,46.4210219784909,42.8259780215091,58.90527253213809,129.11150539101936,19.54346144565445,44.51133333333333,43.904833333333336,0.551020035520196
428,2021-09-14,36.76,36.93,35.45,35.61,57557501.0,BAC,428,0.0984827574813707,37.781710489713475,35.492289510286525,48.38200776373327,-44.65096465365615,10.97295672155215,36.43333333333333,35.72816666666667,0.3547925166785717
428,2021-09-14,189.77,189.82,185.72,186.35,4241741.0,CAT,428,-1.7453776004384451,198.88671643447213,186.0662835655279,42.913061243132105,-129.07848691884706,30.05753742218481,193.70133333333337,194.43133333333336,0.03692389279603958
428,2021-09-14,438.31,439.5,434.95,435.89,1547671.0,COST,428,6.804892445093799,445.06315209394387,423.6008479060561,64.72339002223578,71.82710112483738,19.769859557187498,429.86633333333333,408.78499999999997,0.25884092692285776
428,2021-09-14,50.72,51.01,50.3,50.49,14702334.0,CSCO,428,0.5248171056126552,52.962921418775764,48.95507858122424,57.84410992974333,21.394649547765365,6.239329222082404,50.23966666666667,48.5375,0.34638193808496
428,2021-09-14,81.95,82.25,79.95,80.14,16264510.0,CVX,428,-0.5981030371510627,83.01146910183245,78.54053089816755,45.58489667401957,-54.44616949515538,16.707716705361253,81.698,83.03116666666666,0.5629806673775116
428,2021-09-14,63.43,63.44,60.72,60.91,16479255.0,GE,428,-0.16184613166068829,65.01314452321365,60.11085547678634,46.22728397428892,-85.67435359888167,16.160689478676737,62.82566666666667,62.87233333333334,-0.1626945249736309
428,2021-09-14,142.98,143.54,141.74,142.23,20886840.0,GOOG,428,1.9123929576899457,147.4793308197086,135.4076691802914,62.279765828052106,55.78529796334434,6.366849009803315,139.77933333333334,134.81199999999998,-0.03901519346982241
428,2021-09-14,141.82,142.18,140.58,141.37,22019160.0,GOOGL,428,2.107101989092712,146.57513465870755,134.37886534129245,63.16558415622275,52.42400070903141,7.7801215810081645,138.80833333333334,132.42683333333335,-0.025914558717472988
428,2021-09-14,300.35,301.66,297.13,297.75,3247199.0,HD,428,1.9957928333963082,300.46976457188873,282.8012354281112,56.25811877903851,113.13355889872382,24.69391476035168,292.9223333333333,289.2763333333333,0.34228936210274696
428,2021-09-14,146.31,146.43,144.64,144.9,5962905.0,JNJ,428,-1.298877248256531,159.35340745419794,145.2365925458021,40.79971731973916,-247.86623215394155,49.603535964764745,152.37300000000002,149.70983333333334,0.45275617701311904
428,2021-09-14,142.87,143.67,139.14,139.86,12932125.0,JPM,428,0.5477634805441483,145.39066625908305,137.14433374091692,50.36818811440706,0.011096439152098129,0.931956137712577,140.875,138.39833333333334,-0.00771849462762475
428,2021-09-14,48.91,48.96,48.58,48.71,16069502.0,KO,428,-0.08014310259138568,49.67447809638601,48.01952190361399,51.23423915213038,-52.31837341929175,10.55509622361204,48.99766666666666,48.531333333333336,0.5097450701519847
428,2021-09-14,228.9,229.93,222.43,223.5,4220258.0,LLY,428,-3.8734579467380286,269.3629808504586,224.9590191495414,42.79719478717059,-239.77396088600094,37.056353962219156,249.10433333333333,236.84499999999997,0.022378064692020416
428,2021-09-14,340.69,340.88,336.37,336.91,3549871.0,MA,428,-5.609561398086896,356.6962059972054,329.7407940027946,42.472936551998835,-94.18245901059909,29.874040841287204,348.10200000000003,358.42400000000004,0.1860501989722252
428,2021-09-14,374.49,375.67,372.22,373.63,9497874.0,META,428,5.147683038218247,386.61258792986774,350.23841207013226,58.27140816504338,75.2507272075137,25.736119332683387,365.07933333333335,356.59683333333334,-0.007028933614492416
428,2021-09-14,288.64,290.4,287.23,288.86,25033896.0,MSFT,428,2.4869913670046913,295.805090420913,281.56690957908705,61.89548929526503,46.13916790840769,22.176120151891805,285.151,276.1308333333333,0.11701414468032974
428,2021-09-14,71.95,72.28,71.1,71.66,14858859.0,MU,428,-0.4582121771107097,73.5892590983727,68.2857409016273,46.12184700663518,-16.3897194112237,1.424256274830612,72.306,74.3235,0.4793554083444178
428,2021-09-14,58.49,58.73,57.56,57.78,37184400.0,NFLX,428,1.7482952697582377,62.121233151555934,51.55276684844407,60.042195303163105,69.70454581190923,36.68164589344183,55.11233333333334,53.84883333333334,-0.25169783405726776
428,2021-09-14,22.23,22.36,22.04,22.2,213446490.0,NVDA,428,0.5957921884971,24.025399566192416,19.537600433807587,60.59017017377399,58.159943022841745,11.854626004047342,21.207666666666668,20.36416666666667,-0.08592778467573225
428,2021-09-14,81.13,81.85,79.76,81.32,23893902.0,ORCL,428,0.07353722374270433,85.56908680797049,82.2639131920295,49.105451767434374,-411.47706026175405,31.387620628758402,84.15066666666667,81.7635,0.12788145947787496
428,2021-09-14,130.43,130.63,129.37,129.8,6701251.0,PG,428,0.8177106690986307,130.2679126968095,126.57608730319049,60.285806391073386,152.846119436369,41.25800826870443,128.11666666666667,125.09466666666667,-0.12333697887758414
428,2021-09-14,247.52,251.49,245.47,248.16,56788251.0,TSLA,428,5.298508301276399,258.2274679981778,221.75753200182214,57.86097646312385,107.8675919445232,4.87717612674585,238.78966666666668,229.69216666666668,0.11573703603490311
428,2021-09-14,217.46,218.25,214.83,215.56,7031429.0,V,428,-3.1476881473185756,228.8103642538618,214.6606357461382,41.61057881389485,-155.33863425776198,37.18376035924503,224.04833333333332,228.42083333333332,0.1130393254570663
428,2021-09-14,45.75,45.88,45.26,45.38,17854749.0,WMT,428,-0.000931155040554188,47.75263379213663,45.38236620786338,49.09281590078068,-106.96138211382086,15.371687624055767,46.42733333333333,45.189166666666665,0.051956861703233284
428,2021-09-14,47.34,47.41,46.25,46.4,22618044.0,XOM,428,-0.4579187273303873,47.83616549812609,44.959834501873914,45.99535506274658,-32.50345781466099,12.752078388902085,47.02233333333333,48.739999999999995,0.1732543813996017
429,2021-09-15,145.17,146.03,143.03,145.63,90480232.0,AAPL,429,0.9504826951467749,153.1076990886076,141.2283009113924,53.978804960723714,-38.37293698128725,11.009155780280135,146.209,142.757,-0.06684430968016386
429,2021-09-15,90.01,91.88,89.54,91.01,8267134.0,ABBV,429,-2.247554083076537,105.99235361685713,87.0376463831429,40.578654680729464,-129.27910535937716,51.36251583949165,96.92366666666666,97.20533333333333,0.040699396980926394
429,2021-09-15,106.0,106.32,104.03,105.6,38963253.0,AMD,429,0.6475079710062772,112.52634179136811,102.3866582086319,54.96276854906929,-89.47133029774052,0.3734915431040516,108.13966666666667,100.1335,0.16926392234329665
429,2021-09-15,172.13,174.27,170.1,173.79,63660140.0,AMZN,429,1.2991536103902206,180.8149237091221,158.2310762908779,53.51341586593903,68.5955870372434,1.283548661062882,168.297,173.17,0.2661147505339039
429,2021-09-15,45.79,46.57,45.54,46.48,28613020.0,AVGO,429,0.5166238494265016,46.68147153850368,42.84852846149632,61.669461461755624,153.57131631059931,25.919368761313166,44.581,43.973333333333336,0.08825475536286831
429,2021-09-15,35.51,36.06,35.46,35.88,58868152.0,BAC,429,0.045232790086906505,37.797498175421204,35.410501824578795,49.47371727846145,-79.26967566341541,10.972956721552146,36.486666666666665,35.737,-0.0512968103090922
429,2021-09-15,186.2,190.28,185.93,189.48,4031425.0,CAT,429,-1.7348318247294685,198.3589329233763,185.8840670766237,45.52772329456998,-100.15768925429283,27.72777263032603,193.61633333333333,194.33433333333335,0.07819956882546346
429,2021-09-15,435.73,439.55,433.74,438.1,2072973.0,COST,429,6.40737124275546,445.3959606311207,424.06603936887916,65.67423661048862,70.51487605610328,15.607580672418871,430.6796666666667,409.96799999999996,0.9161745887249708
429,2021-09-15,50.41,52.0,49.78,50.22,40736846.0,CSCO,429,0.4281184620525025,52.811283432758856,49.242716567241146,56.23961413855105,22.462264384001287,24.721114916101367,50.278000000000006,48.6065,0.34638193808496
